2025-12-02 17:37:52.990 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:55.913 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:55.914 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:55.923 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/depositConfig/fish?version=3.4.4&buildCode=12599036&platform=ios
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"1","App-Version":"3.4.4"}
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:55.924 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"1","App-Version":"3.4.4"}
2025-12-02 17:37:55.924 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:55.924 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:55.924 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/depositConfig/fish?version=3.4.4&buildCode=12599036&platform=ios
2025-12-02 17:37:55.924 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '1', 'App-Version': '3.4.4'}
2025-12-02 17:37:55.924 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:56.199 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/user/notify/versionUpgrade?platform=0&version=v3.4.8&lang=zh-CN
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:56.200 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:56.201 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:56.201 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:56.201 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/user/notify/versionUpgrade?platform=0&version=v3.4.8&lang=zh-CN
2025-12-02 17:37:56.201 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:37:56.201 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:56.386 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:56.387 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.387 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:56.387 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/user/userDevice/save
2025-12-02 17:37:56.387 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:56.387 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"userId":#userId#,"type":"W4","describe":"C1:CE:F0:5D:CF:45","code":"012","snCode":"\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000","firmwareVersion":"1.66"}
2025-12-02 17:37:56.388 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:56.388 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"userId":#userId#,"type":"W4","describe":"C1:CE:F0:5D:CF:45","code":"012","snCode":"\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000","firmwareVersion":"1.66"}
2025-12-02 17:37:56.388 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:56.388 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:56.388 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:56.388 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:56.399 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/userCoupon/hasCollectableCoupon?userId=#userId#
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/userCoupon/hasCollectableCoupon?userId=#userId#
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:56.400 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:56.400 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:56.400 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:56.400 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/userCoupon/hasCollectableCoupon?userId=#userId#
2025-12-02 17:37:56.400 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:37:56.400 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:56.620 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:56.620 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.620 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:56.620 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis//markov/user/mediate/switch?deviceType=app
2025-12-02 17:37:56.620 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.620 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.621 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:56.621 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:56.621 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis//markov/user/mediate/switch?deviceType=app
2025-12-02 17:37:56.621 | INFO     | tools.handle_requests:request_api:53 - 请求头是:None
2025-12-02 17:37:56.621 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:56.835 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/dialog
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"cloud_recording_enabled":false,"custom_vocabulary_enabled":false,"locale_list":[{"channel":"left","locale":"en-US"},{"channel":"right","locale":"zh-CN"}],"recognize_engine":"","room_no":"","scenario":"translate_speech_to_speech","translate_engine":"o_001","vad_enabled":false,"voice_setting":[{"channel":"left","command":{"gender":"female","is_open":true,"speed":1.25,"volume":100.0}},{"channel":"right","command":{"gender":"female","is_open":true,"speed":1.25,"volume":100.0}}]}
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:56.835 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:56.836 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:56.836 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:56.836 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:56.836 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：post
2025-12-02 17:37:56.836 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/dialog
2025-12-02 17:37:56.836 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:56.836 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'cloud_recording_enabled': False, 'custom_vocabulary_enabled': False, 'locale_list': [{'channel': 'left', 'locale': 'en-US'}, {'channel': 'right', 'locale': 'zh-CN'}], 'recognize_engine': '', 'room_no': '', 'scenario': 'translate_speech_to_speech', 'translate_engine': 'o_001', 'vad_enabled': False, 'voice_setting': [{'channel': 'left', 'command': {'gender': 'female', 'is_open': True, 'speed': 1.25, 'volume': 100.0}}, {'channel': 'right', 'command': {'gender': 'female', 'is_open': True, 'speed': 1.25, 'volume': 100.0}}]}
2025-12-02 17:37:57.026 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/dialog/#room_no#/tts
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/dialog/#room_no#/tts
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:57.026 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"text_list":[{"locale":"pt-PT","text":"Por favor, fale Português neste fone de ouvido."},{"locale":"zh-CN","text":"请使用此耳机说中文"}]}
2025-12-02 17:37:57.027 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.027 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.027 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:57.027 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.027 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:57.027 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：post
2025-12-02 17:37:57.027 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/dialog/#room_no#/tts
2025-12-02 17:37:57.027 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:57.027 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'text_list': [{'locale': 'pt-PT', 'text': 'Por favor, fale Português neste fone de ouvido.'}, {'locale': 'zh-CN', 'text': '请使用此耳机说中文'}]}
2025-12-02 17:37:57.263 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:57.263 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts/speed
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts/speed
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： [{"channel":"left","speed":1.5},{"channel":"right","speed":1.5}]
2025-12-02 17:37:57.264 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.265 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.265 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:57.265 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.265 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:57.265 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：put
2025-12-02 17:37:57.265 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts/speed
2025-12-02 17:37:57.266 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:57.266 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：[{'channel': 'left', 'speed': 1.5}, {'channel': 'right', 'speed': 1.5}]
2025-12-02 17:37:57.443 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/locale
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/locale
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"locale":"es-US","target_locale":["zh-CN"]} 
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:57.444 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.445 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:57.445 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：put
2025-12-02 17:37:57.445 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/locale
2025-12-02 17:37:57.445 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:57.445 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'locale': 'es-US', 'target_locale': ['zh-CN']}
2025-12-02 17:37:57.661 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：[{"channel":"left","tts_on":true},{"channel":"right","tts_on":true}]
2025-12-02 17:37:57.662 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.663 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.663 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:57.663 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.663 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:57.663 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：put
2025-12-02 17:37:57.663 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts
2025-12-02 17:37:57.663 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:57.663 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：[{'channel': 'left', 'tts_on': True}, {'channel': 'right', 'tts_on': True}]
2025-12-02 17:37:57.855 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts/gender
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts/gender
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： [{"channel":"left","gender":"female"},{"channel":"right","gender":"female"}]
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:57.856 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:57.856 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:57.856 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：put
2025-12-02 17:37:57.857 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#/speaker/tts/gender
2025-12-02 17:37:57.857 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:57.857 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：[{'channel': 'left', 'gender': 'female'}, {'channel': 'right', 'gender': 'female'}]
2025-12-02 17:37:58.052 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:58.052 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:58.052 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.052 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/dialog/#room_no#/custom-vocabulary
2025-12-02 17:37:58.052 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:58.052 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/dialog/#room_no#/custom-vocabulary
2025-12-02 17:37:58.052 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:58.053 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"custom_vocabulary_enabled":true}
2025-12-02 17:37:58.053 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.053 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:58.053 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:58.053 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Content-Type":"application/json"}
2025-12-02 17:37:58.053 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:58.053 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：put
2025-12-02 17:37:58.053 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/dialog/#room_no#/custom-vocabulary
2025-12-02 17:37:58.053 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Content-Type': 'application/json'}
2025-12-02 17:37:58.053 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'custom_vocabulary_enabled': True}
2025-12-02 17:37:58.355 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:58.356 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:58.356 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.356 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/v2/dialog/#room_no#/engine 
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/v2/dialog/#room_no#/engine 
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"recognize_engine":"","translate_engine":"o_001"}
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
